games,country,alpha_3,ioc_code,host,year,gold,silver,bronze,total,summer,pop_0,pop_4,pop_8,pop_12,pop_16,pop_20,pop_24,pop_28,pop_32,pop_36,pop_40,gdppc_0,gdppc_4,gdppc_8,gdppc_12,gdppc_16,gdppc_20,gdppc_24,gdppc_28,gdppc_32,gdppc_36,gdppc_40,host_n4,host_0,host_p4,host_p8,host_p12,games_gold,games_silver,games_bronze,games_medals,n_teams,medals_per_team,past_tot_1,past_tot_2,past_tot_3,past_tot_4,past_tot_5
Mexico City 1968,Puerto Rico,PRI,PUR,0,1968,0,0,0,0,1,2674.0,2552.0,2358.0,2249.0,2227.0,2187.0,2062.0,1880.0,1743.0,1615.0,1502.0,8705.0,7012.0,5451.0,4525.0,3730.0,,,,,,,0,0,0,0,0,174,170,182,526,112,4.696428571428571,0.0,0.0,0.0,0.0,1.0
Mexico City 1968,Romania,ROU,ROU,0,1968,4,6,5,15,1,19721.0,18927.0,18403.0,17583.0,16630.0,15893.0,15946.0,15907.0,15256.0,14554.0,13760.0,2860.0,2098.0,1605.0,1223.0,1031.0,1301.0,564.0,692.0,693.0,618.0,646.0,0,0,0,0,0,174,170,182,526,112,4.696428571428571,12.0,10.0,13.0,4.0,
Mexico City 1968,Soviet Union,SUN,URS,0,1968,29,32,30,91,1,237983.0,227698.0,213780.0,199103.0,185856.0,175100.0,181256.66666666666,195970.0,181502.0,176807.0,169269.0,,,,,,,,,,,,0,0,0,0,0,174,170,182,526,112,4.696428571428571,96.0,103.0,98.0,71.0,
Mexico City 1968,San Marino,SMR,SMR,0,1968,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,174,170,182,526,112,4.696428571428571,,0.0,,,
Mexico City 1968,Senegal,SEN,SEN,0,1968,0,0,0,0,1,4074.0,3636.0,3270.0,2989.0,2756.0,,,,,,,2389.0,2389.0,2303.0,2212.0,2077.0,,,,,,,0,0,0,0,0,174,170,182,526,112,4.696428571428571,0.0,,,,
Mexico City 1968,Yugoslavia,YUG,YUG,0,1968,3,3,2,8,1,19552.0,18852.0,18133.0,17508.0,16708.0,15817.0,15897.714285714286,16300.0,15651.0,14819.0,13986.0,,,,,,,,,,,,0,0,0,0,0,174,170,182,526,112,4.696428571428571,5.0,2.0,3.0,3.0,2.0
Mexico City 1968,Sierra Leone,SLE,SLE,0,1968,0,0,0,0,1,2704.0,2543.0,2396.0,2264.0,2143.0,,,,,,,1420.0,1215.0,1176.0,1070.0,958.0,,,,,,,0,0,0,0,0,174,170,182,526,112,4.696428571428571,,,,,
Mexico City 1968,Singapore,SGP,SGP,0,1968,0,0,0,0,1,2012.0,1842.0,1646.0,1372.0,1127.0,961.0,853.5,751.0,603.0,580.0,553.0,5294.0,3800.0,3464.0,3241.0,2342.0,3633.818181818182,3757.4545454545455,3881.090909090909,3652.0,1954.0,2361.0,0,0,0,0,0,174,170,182,526,112,4.696428571428571,0.0,1.0,0.0,0.0,0.0
Mexico City 1968,Spain,ESP,ESP,0,1968,0,0,0,0,1,33239.0,31741.0,30641.0,29579.0,28550.0,27437.0,26594.0,25757.0,24810.0,23897.0,22977.0,8606.0,6945.0,5037.0,4769.0,4105.0,3478.0,3676.0,3170.0,2876.0,3856.0,3907.0,0,0,0,0,0,174,170,182,526,112,4.696428571428571,0.0,1.0,0.0,1.0,1.0
Mexico City 1968,Sri Lanka,LKA,SRI,0,1968,0,0,0,0,1,12085.0,10996.0,9913.0,8917.0,7988.0,7244.0,6442.0,6134.0,5943.0,5788.0,5730.0,2291.0,2104.0,2064.0,2091.0,2093.0,1847.0,1839.0,1994.0,1873.0,1819.0,2004.0,0,0,0,0,0,174,170,182,526,112,4.696428571428571,0.0,0.0,0.0,0.0,1.0
Mexico City 1968,Sudan,SDN,SUD,0,1968,0,0,0,0,1,10261.0,9273.0,8321.0,7457.0,6683.0,6308.0,6272.0,6236.0,6200.0,6164.0,6128.0,1471.0,1505.0,1632.0,1556.0,1363.0,,,,,,,0,0,0,0,0,174,170,182,526,112,4.696428571428571,,0.0,,,
Mexico City 1968,Suriname,SUR,SUR,0,1968,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,174,170,182,526,112,4.696428571428571,,0.0,,,
Mexico City 1968,Sweden,SWE,SWE,0,1968,2,1,1,4,1,7912.0,7661.0,7480.0,7315.0,7125.0,6883.0,6560.0,6356.0,6259.0,6176.0,6097.0,18428.0,16761.0,13849.0,12428.0,11152.0,9822.0,7987.0,7739.0,7396.0,6325.0,6113.0,0,0,0,0,0,174,170,182,526,112,4.696428571428571,8.0,6.0,16.0,35.0,46.0
Mexico City 1968,Switzerland,CHE,SUI,0,1968,0,1,4,5,1,6132.0,5887.0,5362.0,5045.0,4815.0,4582.0,4364.0,4226.0,4168.0,4102.0,3988.0,21395.39,19195.45,16358.36,14507.06,12016.31,11189.34,8890.74,9802.37,9301.85,9752.44,9658.81,0,0,0,0,0,174,170,182,526,112,4.696428571428571,4.0,6.0,0.0,14.0,23.0
Mexico City 1968,Syrian Arab Republic,SYR,SYR,0,1968,0,0,0,0,1,5867.0,5157.0,4533.0,4041.0,3662.0,3413.864864864865,3251.5945945945946,3089.324324324324,2927.054054054054,2764.7837837837837,2602.5135135135133,5270.0,5797.0,4819.0,5592.0,4441.0,3742.5405405405404,3551.6216216216217,3360.7027027027025,3169.7837837837837,2978.864864864865,2787.945945945946,0,0,0,0,0,174,170,182,526,112,4.696428571428571,,0.0,,,0.0
Mexico City 1968,United Republic of Tanzania,TZA,TAN,0,1968,0,0,0,0,1,12988.0,11522.0,10260.0,9206.0,8323.0,,,,,,,894.0,787.0,732.0,724.0,740.0,,,,,,,0,0,0,0,0,174,170,182,526,112,4.696428571428571,0.0,,,,
Mexico City 1968,Thailand,THA,THA,0,1968,0,0,0,0,1,35028.0,31107.0,27513.0,24244.0,21289.0,18569.0,16868.0,15513.0,14379.0,13087.0,11734.0,2488.0,1991.0,1718.0,1482.0,1385.0,1304.5,1309.5,1314.5,1305.2222222222222,1281.6666666666667,1268.8125,0,0,0,0,0,174,170,182,526,112,4.696428571428571,0.0,0.0,0.0,0.0,
Mexico City 1968,Trinidad and Tobago,TTO,TTO,0,1968,0,0,0,0,1,963.0,924.0,841.0,743.0,663.0,600.0,536.0,476.0,442.0,417.0,392.0,12248.0,10841.0,9964.0,8064.0,6282.0,,,,,,,0,0,0,0,0,174,170,182,526,112,4.696428571428571,3.0,,0.0,2.0,1.0
Mexico City 1968,Tunisia,TUN,TUN,0,1968,1,0,1,2,1,4894.0,4468.0,4149.0,3903.0,3648.0,3427.9729729729734,3249.918918918919,3071.864864864865,2893.810810810811,2715.7567567567567,2537.7027027027025,2766.0,2533.0,2141.0,1949.0,1945.0,1757.0,1717.0,1677.0,1637.0,1597.0,1557.0,0,0,0,0,0,174,170,182,526,112,4.696428571428571,2.0,0.0,,,
Mexico City 1968,Turkey,TUR,TUR,0,1968,2,0,0,2,1,34165.0,31227.0,28217.0,24877.0,22236.0,20156.0,18592.0,17821.0,16434.0,15414.0,14476.0,4122.0,3453.0,3041.0,2777.0,2522.0,2098.0,1696.0,2146.0,2034.0,1543.0,1361.0,0,0,0,0,0,174,170,182,526,112,4.696428571428571,6.0,9.0,7.0,3.0,12.0
Mexico City 1968,Uganda,UGA,UGA,0,1968,0,1,1,2,1,9170.0,8147.0,7262.0,6493.0,5825.0,,,,,,,1304.0,1251.0,1137.0,1100.0,1058.0,,,,,,,0,0,0,0,0,174,170,182,526,112,4.696428571428571,0.0,0.0,0.0,,
Mexico City 1968,United States of America,USA,USA,0,1968,45,28,34,107,1,200706.0,191889.0,180671.0,168903.0,157553.0,147203.0,138937.0,132637.0,128681.0,125436.0,120971.0,23691.0,20360.0,18057.0,17397.0,16444.0,14734.23,16999.33,12005.1,10568.01,8380.5,11451.07,0,0,0,0,0,174,170,182,526,112,4.696428571428571,90.0,71.0,74.0,76.0,84.0
Mexico City 1968,Uruguay,URY,URU,0,1968,0,0,0,0,1,2777.0,2664.0,2531.0,2389.0,2253.0,2160.0,2055.0,1965.0,1889.0,1770.0,1646.0,7353.0,7498.0,7643.0,8225.0,7353.0,5853.0,5322.0,4983.0,4790.0,4450.0,5176.0,0,0,0,0,0,174,170,182,526,112,4.696428571428571,1.0,0.0,1.0,2.0,2.0
Mexico City 1968,Venezuela,VEN,VEN,0,1968,1,0,0,1,1,10041.0,8752.0,7556.0,6431.0,5440.0,4656.0,4114.0,3784.0,3510.0,3368.0,3221.0,14520.0,14019.0,12116.0,11136.0,9309.0,7712.0,4769.0,4769.0,3904.0,2635.0,2866.0,0,0,0,0,0,174,170,182,526,112,4.696428571428571,0.0,1.0,0.0,1.0,0.0
Mexico City 1968,Vietnam,VNM,VIE,0,1968,0,0,0,0,1,40512.0,36099.0,31656.0,28327.0,26247.0,25023.18918918919,24373.567567567567,23723.945945945947,23074.324324324323,22424.702702702703,21775.08108108108,1114.0,1427.0,1274.0,1218.0,1106.0,1054.945945945946,1066.837837837838,1078.7297297297298,1090.6216216216217,1102.5135135135135,1114.4054054054054,0,0,0,0,0,174,170,182,526,112,4.696428571428571,0.0,0.0,0.0,0.0,
Mexico City 1968,"Virgin Islands, US",VIR,ISV,0,1968,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,174,170,182,526,112,4.696428571428571,,,,,
Mexico City 1968,Zambia,ZMB,ZAM,0,1968,0,0,0,0,1,4009.0,3599.0,3254.0,2941.0,2672.0,,,,,,,1741.0,1588.0,1530.0,1280.0,1140.0,,,,,,,0,0,0,0,0,174,170,182,526,112,4.696428571428571,0.0,,,,
Munich 1972,Afghanistan,AFG,AFG,0,1972,0,0,0,0,1,13079.0,11825.0,10744.0,9829.0,9062.0,8425.0,8019.189189189189,7757.5675675675675,7495.945945945946,7234.324324324324,6972.7027027027025,1007.0,1290.0,1291.0,1326.0,1278.0,1189.0,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,0.0,0.0,
Munich 1972,Albania,ALB,ALB,0,1972,0,0,0,0,1,2264.0,2039.0,1832.0,1623.0,1434.0,1283.0,1192.0,1122.0,1088.0,1014.0,993.0,3451.0,2979.0,2576.0,2313.0,1902.0,1667.0,1584.5714285714287,1561.7142857142858,1538.857142857143,1516.0,1493.142857142857,0,0,0,0,0,195,195,210,600,121,4.958677685950414,,,,,
Munich 1972,Algeria,DZA,ALG,0,1972,0,0,0,0,1,14761.0,13146.0,11613.0,10909.0,10057.0,9280.0,8709.432432432433,8342.297297297297,7975.1621621621625,7608.027027027027,7240.891891891892,3746.0,3151.0,2879.0,3328.0,2475.0,2193.0,2158.5945945945946,2123.7837837837837,2088.972972972973,2054.162162162162,2019.3513513513512,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,,,
Munich 1972,Argentina,ARG,ARG,0,1972,0,1,0,1,1,24780.0,23261.0,21949.0,20616.0,19272.0,17877.0,16307.0,15130.0,14169.0,13260.0,12402.0,12170.0,10485.0,9446.0,8861.0,8424.0,7519.0,8372.0,7299.0,6633.0,6236.0,5614.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,2.0,1.0,2.0,2.0,5.0
Munich 1972,Australia,AUS,AUS,0,1972,8,7,2,17,1,13177.0,12102.0,11218.0,10361.0,9501.0,8691.0,7715.0,7309.0,7042.0,6783.0,6579.0,19772.0,17770.0,15699.0,14013.0,12924.0,11824.0,11105.0,11735.0,9828.0,8792.0,7275.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,17.0,18.0,22.0,35.0,11.0
Munich 1972,Austria,AUT,AUT,0,1972,0,1,2,3,1,7544.0,7415.0,7224.0,7047.0,6952.0,6928.0,6956.0,6834.0,6705.0,6758.0,6725.0,17169.0,13742.0,12062.0,10391.0,8603.0,6323.0,4406.0,6618.0,6311.0,4774.0,4686.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,4.0,0.0,2.0,2.0,2.0
Munich 1972,Bahamas,BHS,BAH,0,1972,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,1.0,0.0,1.0,0.0
Munich 1972,Barbados,BRB,BAR,0,1972,0,0,0,0,1,242.0,240.0,233.0,232.0,226.0,218.0,,,,,,10567.0,8429.0,6355.0,5316.0,4390.0,3655.0,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,,,,
Munich 1972,Belgium,BEL,BEL,0,1972,0,2,0,2,1,9709.0,9590.0,9367.0,9119.0,8924.0,8730.0,8557.0,8291.0,8346.0,8315.0,8186.0,18336.0,15009.0,13295.0,11081.0,10237.0,9035.0,8008.0,6554.0,7272.0,7831.0,7343.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,2.0,3.0,4.0,2.0,4.0
Munich 1972,Belize,BLZ,BIZ,0,1972,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,,,,
Munich 1972,Benin,BEN,BEN,0,1972,0,0,0,0,1,2791.0,2511.0,2271.0,2065.0,1891.0,1740.0,,,,,,1640.0,1545.0,1492.0,1468.0,1444.0,1565.0,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,,,,,
Munich 1972,Bermuda,BMU,BER,0,1972,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,0.0,0.0,0.0
Munich 1972,Bolivia,BOL,BOL,0,1972,0,0,0,0,1,4566.0,4139.0,3764.0,3434.0,3142.0,2883.0,2950.0,2817.0,2690.0,2569.0,2453.0,3602.0,3314.0,2809.0,2560.0,2719.0,3237.0,2987.0,2888.0,2667.0,2230.0,1879.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,,,
Munich 1972,Brazil,BRA,BRA,0,1972,0,0,2,2,1,100874.0,90569.0,80667.0,71695.0,63632.0,56603.0,49590.0,45141.0,41114.0,37911.0,34957.0,5480.0,4050.0,3637.0,3398.0,2672.0,2377.0,2096.0,1785.0,1610.0,1591.0,1312.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,3.0,1.0,2.0,1.0,3.0
Munich 1972,Bulgaria,BGR,BUL,0,1972,6,10,5,21,1,8576.0,8370.0,8144.0,7867.0,7576.0,7275.0,7130.0,6885.0,6666.0,6469.0,6186.0,8145.0,6963.0,5829.0,4642.0,3392.0,3017.0,2200.0,2087.0,2683.0,2209.0,1943.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,9.0,10.0,7.0,5.0,1.0
Munich 1972,Burkina Faso,BFA,BUR,0,1972,0,0,0,0,1,5434.0,5183.0,4990.0,4866.0,4664.0,4470.0,,,,,,1253.0,1189.0,1055.0,971.0,883.0,797.0,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,,,,,
Munich 1972,Cambodia,KHM,CAM,0,1972,0,0,0,0,1,7452.0,7143.0,6427.0,5761.0,5184.0,4694.0,4395.27027027027,4243.810810810811,4092.3513513513512,3940.8918918918916,3789.4324324324325,920.0,1164.0,1074.0,1070.0,912.0,803.0,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,,0.0,,0.0,
Munich 1972,Cameroon,CMR,CMR,0,1972,0,0,0,0,1,7021.0,6460.0,5996.0,5609.0,5284.0,5009.0,,,,,,1612.0,1508.0,1390.0,1326.0,1229.0,1122.0,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,1.0,0.0,,,
Munich 1972,Canada,CAN,CAN,0,1972,0,2,3,5,1,22285.0,21143.0,19711.0,18267.0,16445.0,14786.0,13180.0,12268.0,11688.0,11243.0,10794.0,20837.0,18297.0,15938.0,13952.0,13791.0,12486.0,11261.0,11864.0,8557.0,6574.0,5852.0,1,0,0,0,0,195,195,210,600,121,4.958677685950414,5.0,4.0,1.0,5.0,3.0
Munich 1972,Chad,TCD,CHA,0,1972,0,0,0,0,1,3887.0,3572.0,3271.0,3042.0,2849.0,2682.0,,,,,,800.0,843.0,929.0,974.0,926.0,851.0,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,,,
Munich 1972,Chile,CHL,CHI,0,1972,0,0,0,0,1,9718.0,9030.0,8330.0,7585.0,6889.0,6378.0,5865.0,5449.0,5056.0,4706.0,4401.0,8520.0,8053.0,7320.0,6781.0,6285.0,6252.0,5939.0,5209.0,5177.0,4584.0,2950.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,0.0,4.0,2.0
Munich 1972,Republic of China,CHN,ROC,0,1972,0,0,0,0,1,862030.0,774510.0,698355.0,667070.0,621465.0,568910.0,541085.0,529810.0,518770.0,507959.0,496307.0,1431.0,1178.0,1152.0,1057.0,1189.0,1047.0,833.0,901.0,969.0,1065.0,1039.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,0.0,0.0,
Munich 1972,Colombia,COL,COL,0,1972,0,1,2,3,1,22543.0,20322.0,18090.0,15953.0,14029.0,12351.0,11332.0,10196.0,9174.0,8498.0,8104.0,5348.0,4581.0,4264.0,3980.0,3811.0,3529.0,3268.0,2970.0,3021.0,2780.0,2409.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,0.0,0.0,
Munich 1972,Republic of the Congo,COG,CGO,0,1972,0,0,0,0,1,1340.0,1210.0,1097.0,1002.0,922.0,855.0,,,,,,2582.0,2275.0,2079.0,1999.0,1884.0,1758.0,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,,0.0,,,
Munich 1972,Costa Rica,CRI,CRC,0,1972,0,0,0,0,1,1835.0,1638.0,1440.0,1248.0,1072.0,926.0,750.0,680.0,620.0,560.0,520.0,6564.0,5574.0,4720.0,4328.0,3668.0,3370.0,3339.0,2326.0,2810.0,2550.0,2265.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,,,
Munich 1972,Côte d'Ivoire,CIV,CIV,0,1972,0,0,0,0,1,6172.0,5038.0,4171.0,3576.0,3231.0,2977.0,,,,,,2887.0,2758.0,2691.0,2002.0,1824.0,1714.0,1533.32,1281.96,1030.6,779.24,590.5669565217391,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,,,
Munich 1972,Cuba,CUB,CUB,0,1972,3,1,4,8,1,8830.0,8284.0,7612.0,7027.0,6513.0,6008.0,5268.0,4849.0,4566.0,4289.0,3984.0,3253.0,3229.0,3158.0,2994.0,2740.0,2844.0,2507.0,2275.0,2069.0,1913.0,1629.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,4.0,1.0,0.0,0.0,0.0
Munich 1972,Czechoslovakia,CSK,TCH,0,1972,2,4,2,8,1,14456.0,14323.0,14052.0,13654.0,13229.0,12683.0,12339.0,14593.0,14713.0,14387.0,14138.0,,,,,,,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,13.0,14.0,8.0,6.0,13.0
Munich 1972,Denmark,DNK,DEN,0,1972,1,0,0,1,1,4992.0,4867.0,4720.0,4581.0,4466.0,4334.0,4190.0,3998.0,3832.0,3722.0,3603.0,21579.0,18868.0,16832.0,14046.0,11858.0,11086.0,9776.0,8835.0,8155.0,8886.0,8239.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,8.0,6.0,6.0,3.0,6.0
Munich 1972,Dominican Republic,DOM,DOM,0,1972,0,0,0,0,1,4671.0,4173.0,3687.0,3231.0,2828.0,2491.0,,,,,,2928.0,2150.0,2365.0,2075.0,2008.0,1868.0,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,,,
Munich 1972,Ecuador,ECU,ECU,0,1972,0,0,0,0,1,6299.0,5597.0,4968.0,4416.0,3949.0,3549.0,3017.0,2712.0,2466.0,2249.0,2050.0,4801.0,4264.0,3843.0,3649.0,3381.0,3202.0,2844.0,2230.0,2050.0,1908.0,1890.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,,,,
Munich 1972,Egypt,EGY,EGY,0,1972,0,0,0,0,1,34807.0,32338.0,29533.0,26847.0,24426.0,22223.0,20708.594594594593,19729.783783783783,18750.972972972973,17772.162162162163,16793.351351351354,2047.0,1827.0,1859.0,1580.0,1443.0,1435.0,1463.0256756756758,1487.137027027027,1511.2483783783784,1535.3597297297297,1559.4710810810811,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,0.0,0.0,1.0
Munich 1972,El Salvador,SLV,ESA,0,1972,0,0,0,0,1,3791.0,3347.0,2924.0,2582.0,2287.0,2043.0,1810.0,1720.0,1630.0,1550.0,1470.0,3668.0,3524.0,3282.0,2813.0,2715.0,2472.0,2723.0,1836.0,1773.0,1572.0,1313.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,,,,
Munich 1972,Eswatini,SWZ,SWZ,0,1972,0,0,0,0,1,480.0,432.0,389.0,352.0,319.0,290.0,,,,,,1889.0,1329.0,1172.0,783.0,673.0,628.0,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,,,,,
Munich 1972,Ethiopia,ETH,ETH,0,1972,0,0,2,2,1,31543.0,28943.0,26654.0,24622.0,22838.0,21295.0,20336.523076923077,19799.56923076923,19262.615384615383,18725.661538461536,18188.707692307693,995.0,902.0,840.0,701.0,682.0,636.0,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,2.0,1.0,1.0,0.0,
Munich 1972,Fiji,FJI,FIJ,0,1972,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,,0.0,0.0,
Munich 1972,Finland,FIN,FIN,0,1972,3,1,4,8,1,4640.0,4626.0,4549.0,4430.0,4282.0,4091.0,3912.0,3735.0,3698.0,3601.0,3503.0,16654.0,12900.0,11647.0,9931.0,8440.0,7450.0,6307.0,5874.0,5133.0,5227.0,4065.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,4.0,5.0,5.0,15.0,22.0
Munich 1972,France,FRA,FRA,0,1972,2,4,7,13,1,52894.0,51034.0,49357.0,46584.0,44657.0,43184.0,41110.0,38900.0,41000.0,41910.0,41860.0,19549.0,16365.0,14057.0,11792.0,10278.0,8869.0,7002.0,3861.0,6443.0,6765.0,6311.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,15.0,15.0,5.0,14.0,18.0
Munich 1972,Gabon,GAB,GAB,0,1972,0,0,0,0,1,538.0,497.0,468.0,446.0,432.0,421.0,,,,,,6559.0,4927.0,4616.0,3982.0,3539.0,3143.0,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,,,,,
Munich 1972,German Democratic Republic (Germany),DDR,GDR,0,1972,20,23,23,66,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,25.0,,,,
Munich 1972,Federal Republic of Germany,DEU,FRG,1,1972,13,11,16,40,1,78717.0,76584.0,74954.0,72481.0,70603.0,69146.0,67295.0,69865.0,69835.0,67349.0,65716.0,18301.0,15723.0,14062.0,12282.0,9846.0,7257.0,4517.0,9698.0,8612.0,7095.0,5359.0,0,1,0,0,0,195,195,210,600,121,4.958677685950414,26.0,,,,
Munich 1972,Ghana,GHA,GHA,0,1972,0,0,1,1,1,9354.0,8744.0,7782.0,6958.0,6217.0,5581.0,5121.108108108108,4769.324324324325,4417.540540540541,4065.7567567567567,3713.9729729729734,2235.0,2101.0,2254.0,2197.0,1970.0,1728.0,1758.6486486486488,1699.9459459459458,1641.2432432432433,1582.5405405405404,1523.837837837838,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,1.0,1.0,,0.0
Munich 1972,Great Britain,GBR,GBR,0,1972,4,5,9,18,1,56079.0,55214.0,53991.0,52372.0,51184.0,50430.0,50014.0,49016.0,48226.0,47081.0,46335.0,18002.0,16593.0,15251.0,13780.0,12639.0,11303.0,10753.0,11803.0,10928.0,9620.0,8206.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,13.0,18.0,20.0,21.0,11.0
Munich 1972,Greece,GRC,GRE,0,1972,0,2,0,2,1,8889.0,8741.0,8510.0,8327.0,8031.0,7733.0,7749.0,7284.0,7280.0,6886.0,6516.0,11795.0,8394.0,6601.0,5015.0,4313.0,3272.0,2866.0,1779.0,3543.0,3913.0,3649.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,1.0,0.0,1.0,1.0,0.0
Munich 1972,Guatemala,GTM,GUA,0,1972,0,0,0,0,1,5510.0,5045.0,4650.0,4100.0,3602.0,3166.0,2640.0,2390.0,2200.0,2020.0,1860.0,5037.0,4385.0,3814.0,3496.0,3347.0,3226.0,3169.0,2775.0,4371.0,3674.0,2200.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,,,,0.0
Munich 1972,Guyana,GUY,GUY,0,1972,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,0.0,0.0,0.0
Munich 1972,Haiti,HTI,HAI,0,1972,0,0,0,0,1,4677.0,4356.0,4010.0,3697.0,3427.0,3197.0,3028.0,2892.0,2751.0,2615.0,2485.0,1635.0,1510.0,1604.0,1809.0,1897.0,1860.0,1784.0,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,,,0.0,,
Munich 1972,"Hong Kong, China",HKG,HKG,0,1972,0,0,0,0,1,3946.0,3677.0,3366.0,3025.0,2572.0,2135.0,1559.0,1373.8,1547.0,856.0,781.0,10632.0,7696.0,6664.0,5088.0,4450.0,3846.0,3988.5945945945946,3801.7837837837837,3614.972972972973,3428.162162162162,3241.3513513513512,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,0.0,0.0,0.0
Munich 1972,Hungary,HUN,HUN,0,1972,6,13,16,35,1,10394.0,10264.0,10124.0,9984.0,9911.0,9504.0,9158.0,9497.0,9287.0,9046.0,8785.0,8505.0,7865.0,6994.0,5816.0,4632.0,4403.0,3507.0,3557.5,4186.0,4173.0,3494.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,32.0,22.0,21.0,26.0,42.0
Munich 1972,Iceland,ISL,ISL,0,1972,0,0,0,0,1,209.0,201.0,189.0,176.0,161.0,148.0,,,,,,17366.0,13648.0,13386.0,10959.0,10323.0,8823.0,,,,,,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,0.0,0.0,1.0,0.0
Munich 1972,India,IND,IND,0,1972,0,0,1,1,1,567000.0,518000.0,474000.0,434000.0,401000.0,372000.0,350000.0,405600.0,386800.0,365700.0,345800.0,1329.0,1290.0,1309.0,1200.0,1117.0,1003.0,983.0,1089.0,1093.0,1111.0,1130.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,1.0,1.0,1.0,1.0,2.0
Munich 1972,Indonesia,IDN,INA,0,1972,0,0,0,0,1,122565.0,112623.0,103772.0,95961.0,90136.0,84946.0,79856.0,77646.0,74376.0,68807.0,63986.0,2117.0,1580.0,1583.0,1613.0,1533.0,1401.0,1240.125,1564.625,1766.0,1543.0,1481.0,0,0,0,0,0,195,195,210,600,121,4.958677685950414,0.0,,0.0,0.0,0.0
Munich 1972,Islamic Republic of Iran,IRN,IRI,0,1972,0,2,1,3,1,30522.0,27254.0,24218.0,21548.0,19233.0,17267.0,16067.108108108107,15487.324324324323,14907.54054054054,14327.756756756757,13747.972972972973,8247.0,5659.0,4026.0,3437.0,2541.0,2597.0,2662.7027027027025,2504.108108108108,2345.5135135135133,2186.9189189189187,2028.3243243243242,0,0,0,0,0,195,195,210,600,121,4.958677685950414,5.0,2.0,4.0,5.0,7.0
